PTC_id,text,feature,properties
19513,"Dr. Zabulon Yoti, a Technical Coordinator for Emergencies at the World Health Organization (WHO) Regional Office for Africa, said: “Community engagement is the cornerstone of emergency response.” He urged health officials to “work with the communities to build their capacity for success and sustainability” and develop a better understanding of the local customs and traditions.","Language varieties","clarity,middle,correctness"
19513,"Dr. Zabulon Yoti, a Technical Coordinator for Emergencies at the World Health Organization (WHO) Regional Office for Africa, said: “Community engagement is the cornerstone of emergency response.” He urged health officials to “work with the communities to build their capacity for success and sustainability” and develop a better understanding of the local customs and traditions.","Lexical and semantic fields","abstract,indefinite/thesis,definite/hypothesis"
19513,"Dr. Zabulon Yoti, a Technical Coordinator for Emergencies at the World Health Organization (WHO) Regional Office for Africa, said: “Community engagement is the cornerstone of emergency response.” He urged health officials to “work with the communities to build their capacity for success and sustainability” and develop a better understanding of the local customs and traditions.",Mood,indicative
19513,"Dr. Zabulon Yoti, a Technical Coordinator for Emergencies at the World Health Organization (WHO) Regional Office for Africa, said: “Community engagement is the cornerstone of emergency response.” He urged health officials to “work with the communities to build their capacity for success and sustainability” and develop a better understanding of the local customs and traditions.","New words and changing uses",acronyms
19513,"Dr. Zabulon Yoti, a Technical Coordinator for Emergencies at the World Health Organization (WHO) Regional Office for Africa, said: “Community engagement is the cornerstone of emergency response.” He urged health officials to “work with the communities to build their capacity for success and sustainability” and develop a better understanding of the local customs and traditions.","Phrases built on nouns",appositives
19513,"Dr. Zabulon Yoti, a Technical Coordinator for Emergencies at the World Health Organization (WHO) Regional Office for Africa, said: “Community engagement is the cornerstone of emergency response.” He urged health officials to “work with the communities to build their capacity for success and sustainability” and develop a better understanding of the local customs and traditions.",Predication,"active,stative"
19513,"Dr. Zabulon Yoti, a Technical Coordinator for Emergencies at the World Health Organization (WHO) Regional Office for Africa, said: “Community engagement is the cornerstone of emergency response.” He urged health officials to “work with the communities to build their capacity for success and sustainability” and develop a better understanding of the local customs and traditions.","Subject choices","humans,abstractions"
19513,"Dr. Zabulon Yoti, a Technical Coordinator for Emergencies at the World Health Organization (WHO) Regional Office for Africa, said: “Community engagement is the cornerstone of emergency response.” He urged health officials to “work with the communities to build their capacity for success and sustainability” and develop a better understanding of the local customs and traditions.",Tense,"present,past"
19752,"A few health experts have warned that there is no threat to the UK, however, some have warned the plague outbreak will certainly spread to the region.",Aspect,"simple,perfect"
19752,"A few health experts have warned that there is no threat to the UK, however, some have warned the plague outbreak will certainly spread to the region.","Language varieties","middle,clarity,correctness"
19752,"A few health experts have warned that there is no threat to the UK, however, some have warned the plague outbreak will certainly spread to the region.","Lexical and semantic fields","abstract,concrete,indefinite/thesis,definite/hypothesis"
19752,"A few health experts have warned that there is no threat to the UK, however, some have warned the plague outbreak will certainly spread to the region.","Modifying clauses",noun
19752,"A few health experts have warned that there is no threat to the UK, however, some have warned the plague outbreak will certainly spread to the region.",Mood,indicative
