sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res2,gpt_props2,res3,gpt_props3,res1,gpt_props1,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority
3060,[9 9],"And Abraham drew near, and said, Wilt thou also destroy the righteous with the wicked?",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [
    ""appositives""
  ],
  ""Explanation"": ""The phrase 'the righteous with the wicked' is an appositive, renaming the noun 'destroy' and providing more information about it.""
}",['appositives'],"{
  ""Properties"": [
    ""appositives""
  ],
  ""Explanation"": ""The phrase 'the wicked' renames the noun 'righteous' and modifies it as a part of the same group.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the righteous with the wicked' is an appositive, renaming the noun 'destroy.'""
}",['appositives'],[],['appositives'],-1,[]
3062,[ 9  9 13  9  9],"That be far from thee to do after this manner, to slay the righteous with the wicked: and that the righteous should be as the wicked, that be far from thee: Shall not the Judge of all the earth do right?",Phrases_built_on_nouns,[],[],[],"``` 
Properties: [""appositives"", ""resumptive modifier""]
Explanation: The phrase ""to slay the righteous with the wicked"" is an appositive that renames and modifies the noun ""manner"". The repetition of the noun ""the righteous"" in the second clause serves as a resumptive modifier.
```","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'to slay the righteous with the wicked' is an appositive, renaming the noun 'manner'. The phrase 'the righteous should be as the wicked' is a resumptive modifier, repeating the noun 'the wicked'.""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any phrases built on nouns with the specified properties.""
}",[],[],"['appositives', 'resumptive_modifier']",-1,[]
3090,[9 9 8],This provocation was the first of two major spring military exercises planned by the US and its reluctant South Korean satrap.,Phrases_built_on_nouns,[],[],[],"``` 
        ""Properties"": [""appositives"", ""summative modifier""],
        ""Explanation"": ""The phrase 'its reluctant South Korean satrap' is an appositive, renaming 'South Korean' and also a summative modifier, summarizing the preceding clause about the military exercises.""
```","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'its reluctant South Korean satrap' is an appositive phrase that renames 'South Korean' and provides additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'its reluctant South Korean satrap' renames the noun 'US' and modifies it.""
}",['appositives'],[],['appositives'],-1,[]
3123,[9],"With the “arch-conservative” “Rottweiler” Ratzinger in CDF, why do we have the situation we have today?",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'arch-conservative' and 'Rottweiler' are appositives used to rename the noun 'Ratzinger'.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""resumptive modifier"", ""summative modifier""],
  ""Explanation"": ""The phrase 'the 'arch-conservative' 'Rottweiler' Ratzinger' contains an appositive, renaming the noun 'Ratzinger.' The phrase 'we have today' serves as a summative modifier summarizing the preceding clause. The phrase 'a situation without precedent' contains a resumptive modifier, repeating the noun 'situation.'""
}","['appositives', 'resumptive_modifier', 'summative_modifier']","``` 
        {
            ""Properties"": [""appositives""],
            ""Explanation"": ""The phrase 'arch-conservative' 'Rottweiler' is built on the noun 'Ratzinger' and renames it, making it an appositive phrase."" 
        }
```",['appositives'],[],['appositives'],-1,[]
3130,[9],"It beggars belief of ordinary people that, after so many years of hearing and reading them, Ratzinger would remain on such friendly terms with men like Walter Kasper and Carlo Maria Martini, the alleged brains of the Sankt Gallen Mafia.",Phrases_built_on_nouns,['absolute_construction'],['appositives'],['appositives'],,[],,[],,[],['appositives'],[],-1,[]
3249,[9],When Cain complains that being a “vagabond .,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a 'vagabond' renames and further describes the noun 'Cain'.""
}",['appositives'],"```json
    {
        ""Properties"": [""appositives""],
        ""Explanation"": ""The phrase 'a vagabond' is built on a noun and renames the noun 'Cain'.""
    }
```",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'being a 'vagabond' renames and further describes the noun 'Cain'.""
}",['appositives'],[],['appositives'],-1,[]
3296,[9],"At that point, after the Ralston tweet, Murillo openly admits the partisan motives of Google’s electioneering efforts.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [
    ""appositives""
  ],
  ""Explanation"": ""The example text contains an appositive phrase 'Google's electioneering efforts' which renames the noun 'partisan motives'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Ralston tweet' renames the noun 'point', functioning as an appositive.""
}",['appositives'],"{
  ""Properties"": [
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'the partisan motives of Google’s electioneering efforts' summarizes or generalizes the preceding clause about Murillo openly admitting the motives of Google’s electioneering efforts.""
}",['summative_modifier'],[],['appositives'],-1,[]
3315,[8 8 9],"​Despite suffering several public and humiliating reversals in various forums and venues, those pushing for boycotts, divestment and sanctions (BDS) against Israel have not dispensed with their pernicious campaign of hate.",Phrases_built_on_nouns,[],['appositives'],[],,[],,[],,[],[],['summative_modifier'],-1,['summative_modifier']
3326,[5 9],"And Ms. Ford may be overestimating the integrity of the ""supportive"" lawmakers and lawyers currently handling her.",Phrases_built_on_nouns,[],[],[],timeout,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'supportive lawmakers and lawyers' is an appositive, renaming and providing additional information about the integrity being overestimated.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'supportive' lawmakers and lawyers' renames the noun 'lawmakers and lawyers' and provides additional information.""
}",['appositives'],[],['appositives'],-1,[]
3374,[4 9],"For Faggioli, not only would Bergoglio’s resignation be unthinkable, so also would a purge of the homosexual and pro-homosexual prelates Bergoglio and his Vatican henchmen have systematically enabled.",Phrases_built_on_nouns,['absolute_construction'],[],[],,[],,[],,[],[],[],1,[]
3387,[ 8  9 13  8  9],"This will be a final victory over the enemies within and their apologists, such as Faggioli, who, in typical neo-Catholic style, imperiously scoffs at the notion of “a young clergy marked by personal sanctity but also by a fascination for a mythical Middle Ages” and busies himself defending an unsalvageable mass of corruption he dares to describe as “a Church-world relationship based on a principle of reality.”",Phrases_built_on_nouns,[],['appositives'],[],,[],,[],,[],[],"['appositives', 'resumptive_modifier']",-1,"['appositives', 'resumptive_modifier']"
3397,[9],"After Oswald supposedly tried to “defect” to the Soviet Union and promised to give the Russians all the secrets he learned about in the military, why would U.S. officials agree to let him back in the country, and with a communist wife?",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'a communist wife' is an appositive, renaming the wife. The phrase 'the Russians' is a resumptive modifier, repeating the noun 'Soviet Union' in a different form.""
}","['appositives', 'resumptive_modifier']",timeout,[],"{
  ""Properties"": [""appositives"", ""resumptive modifier"", ""summative modifier""],
  ""Explanation"": ""The phrase 'a landlocked nation' is an appositive, renaming the noun 'Botswana'. The phrase 'a letter without precedent' is a resumptive modifier, repeating the noun 'The letter from the president'. The phrase 'a departure from its usual practices' is a summative modifier, summarizing the preceding clause 'The committee voted 10 to 1'.""
}","['appositives', 'resumptive_modifier', 'summative_modifier']",[],"['appositives', 'resumptive_modifier', 'summative_modifier']",-1,[]
3407,[9],"Among the earliest indications Catholics had that the new pope had no intention of getting to the bottom of the priest-abuser problem was his appointment of the notorious homosexual, Monsignor Battista Ricca, as head of the Vatican Bank and the man in charge of his own residence, the Casa Santa Martha.",Phrases_built_on_nouns,['appositives'],['appositives'],['appositives'],,[],,[],,[],['appositives'],"['appositives', 'absolute_construction']",0,"['appositives', 'absolute_construction']"
3428,[9],One leaked official memo says: “Assange is going to make a nice bride in prison.,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Assange is going to make a nice bride in prison' renames the noun 'Assange' and provides additional information.""
}",['appositives'],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'Assange is going to make a nice bride in prison' is a resumptive modifier as it repeats and modifies the noun 'bride'.""
}",['resumptive_modifier'],"{
    ""Properties"": [""appositives"", ""resumptive modifier""],
    ""Explanation"": ""The phrase 'Assange, a nice bride in prison' is an appositive that renames the noun 'Assange'. The phrase 'a nice bride in prison' acts as a resumptive modifier, repeating and modifying the noun 'bride'.""
}","['appositives', 'resumptive_modifier']",[],"['appositives', 'resumptive_modifier']",-1,[]
3430,[9],"In Alexandra, Virginia – the suburban home of America’s war-making elite — a secret grand jury, a throwback to the middle ages — has spent seven years trying to concoct a crime for which Assange can be prosecuted.",Phrases_built_on_nouns,"['appositives', 'summative_modifier']",['appositives'],['appositives'],,[],,[],,[],['appositives'],['appositives'],1,['appositives']
