sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1,gpt_props1,res2,gpt_props2,res3,gpt_props3,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority
1309,[7],What is happening in the Brett Kavanaugh nomination process should concern every American.,Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text exhibits stress through the emphasis on certain words, such as 'happening' and 'every', and also has a noticeable rhythm due to the pattern of stressed and unstressed syllables in the sentence.""
}","['stress', 'rhythm']","{
  ""Properties"": [""stress""],
  ""Explanation"": ""The text contains stress in the form of emphasis on the words 'Brett Kavanaugh' and 'American'.""
}",['stress'],"{
  ""Properties"": [""stress""],
  ""Explanation"": ""The text emphasizes the importance of the situation by placing stress on the words 'Brett Kavanaugh' and 'every American'.""
}",['stress'],[],['stress'],-1,[]
1311,[ 8  7 14  6],"As Trump grandly proclaimed, Americans no longer have to fear North Korea and can sleep peacefully at night!",Prosody_and_punctuation,[],[],[],"{
    ""Properties"": [""intonation"", ""stress"", ""rhythm""],
    ""Explanation"": ""The exclamation point at the end of the sentence indicates an intonation change, while the emphasis on 'grandly' and 'peacefully' can be heard in the stress. The sentence also has a noticeable rhythm due to the use of exclamation and declarative statements.""
}","['innotation', 'stress', 'rhythm']","{
  ""Properties"": [""innotation"", ""stress"", ""rhythm""],
  ""Explanation"": ""The text includes a variety of intonation, stress, and rhythm to convey the emphasis, urgency, and grandiosity of the proclamation being quoted.""
}","['innotation', 'stress', 'rhythm']","{
  ""Properties"": [""rhythm""],
  ""Explanation"": ""The text contains a rhythmic pattern with the use of exclamation marks and the repetition of 'and'."" 
}",['rhythm'],[],"['innotation', 'stress', 'rhythm']",-1,[]
1332,[7 8],These pardons cleanse another stain from our nation's history in the dark years of Obama.,Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""rhythm""],
  ""Explanation"": ""The example text exhibits a rhythmic pattern through the repetition of stressed and unstressed syllables, seen in the phrases 'cleanse another stain' and 'our nation's history'.""
}",['rhythm'],timeout,[],"{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text contains stress on certain words like 'cleanse' and 'stain', as well as a noticeable rhythm with the repetition of the 'n' and 's' sounds in 'cleanse', 'another', 'nation's', and 'years'."" 
}","['stress', 'rhythm']",[],['rhythm'],-1,[]
1344,[7 7],“It’s time for our leaders in Washington to follow the lead of America’s mayors and put public safety over NRA priorities.”,Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text uses stress to emphasize the words 'time', 'leaders', 'Washington', 'follow', 'lead', 'America's', 'mayors', 'public', 'safety', 'NRA', and 'priorities', creating a rhythmic pattern.""
}","['stress', 'rhythm']","{
    ""Properties"": [],
    ""Explanation"": ""The example text does not exhibit any clear use of prosody or punctuation properties such as intonation, stress, or rhythm.""
}",[],"{
    ""Properties"": [""stress""],
    ""Explanation"": ""The text contains an emphasized stress on the words 'time', 'leaders', 'Washington', 'follow', 'lead', 'America's', 'mayors', 'public safety', 'NRA', and 'priorities'. This emphasizes the urgency and importance of the message.""
}",['stress'],[],"['stress', 'rhythm']",-1,[]
1350,[7],"As far as the labor market is concerned, “America First” has not translated to Americans First.",Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""rhythm""],
  ""Explanation"": ""The use of parallelism and repetition in the phrase 'America First' creates a rhythmic pattern in the sentence.""
}",['rhythm'],"{
    ""Properties"": [""rhythm""],
    ""Explanation"": ""The use of the phrase 'America First' followed by 'Americans First' creates a rhythmic contrast in the sentence.""
}",['rhythm'],"{
  ""Properties"": [""innotation""],
  ""Explanation"": ""The use of quotation marks around 'America First' indicates a change in intonation, highlighting this phrase as a key point in the sentence.""
}",['innotation'],[],['rhythm'],-1,[]
1354,[7],"“I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.",Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""intonation"", ""rhythm""],
  ""Explanation"": ""The use of commas in the sentence affects the intonation and rhythm of the spoken text, as it prompts pauses and changes in stress patterns."" 
}","['innotation', 'rhythm']","{
  ""Properties"": [""rhythm""],
  ""Explanation"": ""The use of commas and the repetition of 'have' and 'noted' creates a rhythmic pattern in the sentence.""
}",['rhythm'],"{
  ""Properties"": [""intonation"", ""rhythm""],
  ""Explanation"": ""The use of commas and the specific structure of the sentence indicate a certain intonation and rhythm in the delivery of the message. The pauses created by the commas can imply a specific stress pattern as well.""
}","['innotation', 'rhythm']",[],"['innotation', 'rhythm']",-1,[]
1355,[6 8 7],The very intensity and nastiness of former CIA Director Brennan and former Director of National Intelligence Clapper is an attempt to distract attention from their failure to protect America.,Prosody_and_punctuation,[],[],[],"```JSON
{
  ""Properties"": [""stress""],
  ""Explanation"": ""The use of stress is evident in the emphasis on 'very intensity' and 'protect America'. These words are stressed to convey the strong emotions and important message in the sentence.""
}
```",['stress'],"{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text contains stress in certain words (intensity, nastiness, distract) and has a discernible rhythm in the overall sentence structure.""
}","['stress', 'rhythm']","{
  ""Properties"": [
    ""rhythm""
  ],
  ""Explanation"": ""The example text contains a rhythm created by the use of stressed and unstressed syllables and the repetition of similar sentence structures.""
}",['rhythm'],[],['stress'],-1,[]
1369,[7],"We imported goods ""Made in China,"" while exporting our future.",Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""innotation"", ""rhythm""],
  ""Explanation"": ""The text uses innotation through the quotation marks around 'Made in China' and creates rhythm through the use of alliteration and parallel structure ('imported goods' and 'exporting our future').""
}","['innotation', 'rhythm']","{
  ""Properties"": [""rhythm""],
  ""Explanation"": ""The example text exhibits rhythm through the use of stressed syllables and the overall flow of the sentence.""
}",['rhythm'],"{
  ""Properties"": [""rhythm""],
  ""Explanation"": ""The example text uses a rhythm to create a lyrical and almost poetic effect, with a balanced flow of stressed and unstressed syllables.""
}",['rhythm'],[],['rhythm'],-1,[]
1371,[7],"Bush-Obama ""open borders"" brought in tens of millions of Third World peoples, legally and illegally, to rising resistance from Americans forced to bear the economic and social costs.",Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [
    ""stress""
  ],
  ""Explanation"": ""The text uses stress to emphasize the impact of 'open borders' and 'Third World peoples' on Americans.""
}",['stress'],"{
  ""Properties"": [""intonation"", ""rhythm""],
  ""Explanation"": ""The text contains intonation through the use of quotation marks and rhythm through the repetition of 'legally and illegally' and the parallel structure of 'economic and social costs.'""
}","['innotation', 'rhythm']","{
	""Properties"": [""stress"", ""rhythm""],
	""Explanation"": ""The example text uses stress to emphasize the impact of 'open borders' and 'Third World peoples', and rhythm to create a smooth flow of ideas in the sentence.""
}","['stress', 'rhythm']",[],['stress'],-1,[]
1390,[7 9],"Barack Obama spent considerable time selling the American people on the idea of a cooperative Iran — all the while cutting quiet deals, behind closed doors, with the rogue nation.",Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""rhythm"", ""innotation""],
  ""Explanation"": ""The text exhibits rhythm through the pattern of stressed and unstressed syllables in the words. Additionally, there is innotation used to convey the speaker's attitude and express emphasis on certain words.""
}","['rhythm', 'innotation']","{
  ""Properties"": [""stress""],
  ""Explanation"": ""The text contains stressed syllables, such as in 'Barack', 'spent', 'considerable', 'selling', 'American', 'people', 'cooperative', 'Iran', 'while', 'cutting', 'quiet', 'deals', 'behind', 'closed', 'doors', 'rogue', 'nation'.""
}",['stress'],"{
    ""Properties"": [""rhythm""],
    ""Explanation"": ""The example text contains a rhythmic pattern, with a mix of long and short syllables creating a flowing and engaging structure.""
}",['rhythm'],[],"['rhythm', 'innotation']",-1,[]
1405,[ 7 13],"I want to bring our soldiers back home,"" Trump said.",Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""intonation"", ""rhythm""],
  ""Explanation"": ""The use of quotation marks indicates a change in intonation and the rhythm in the sentence is affected by the comma after 'home'.""
}","['innotation', 'rhythm']","{
  ""Properties"": [""intonation"", ""rhythm""],
  ""Explanation"": ""The use of quotation marks and the comma indicate the intonation of the speaker and the rhythm of the speech, emphasizing the pause in the middle of the sentence.""
}","['innotation', 'rhythm']","{
  ""Properties"": [""rhythm"", ""intonation""],
  ""Explanation"": ""The text contains a rhythmic pattern with pauses after 'want' and 'home,' indicating a change in intonation. These properties are used to convey emphasis and emotion in spoken language.""
}","['rhythm', 'innotation']",[],"['innotation', 'rhythm']",-1,[]
1407,[7],And it’s a problem not just in West Virginia – it’s a national problem.,Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text uses stress to emphasize 'not just' and 'national problem', and it also has a noticeable rhythmic pattern due to the repetition of 'it's a'.""
}","['stress', 'rhythm']","{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text uses different levels of stress on certain words ('problem', 'West Virginia', 'national problem') to emphasize and create a rhythmic pattern in the sentence.""
}","['stress', 'rhythm']","{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text uses both stress and rhythm to emphasize the importance of the issue being discussed, highlighting it as a national problem. The stressed syllables and rhythmic pattern contribute to the overall impact of the statement."" 
}","['stress', 'rhythm']",[],"['stress', 'rhythm']",-1,[]
1487,[8],"My acceptance from the reading of this document of the Church’s orthodox eucharistic doctrine was based in part on Pope Paul’s gracious and beautiful exposition, and in part on the sheer radical, mad unlikeliness of it.",Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text uses stress to emphasize certain words such as 'acceptance' and 'beautiful' and rhythm in the form of a flowing pattern of long and short syllables.""
}","['stress', 'rhythm']","{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text demonstrates the use of stress and rhythm through the pattern of emphasized syllables and the overall flow of the sentence."" 
}","['stress', 'rhythm']","{
  ""Properties"": [""rhythm""],
  ""Explanation"": ""The text contains a natural flow and pattern of stressed and unstressed syllables, creating a rhythm when read aloud.""
}",['rhythm'],[],"['stress', 'rhythm']",-1,[]
