sentence_id,count,properties,all_properties,all_count,feature_id
300,1,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]","[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",18,Modifying_phrases
300,2,"[{'left branching', 'right branching', 'middle branching', 'Periodic sentences'}, {'left branching', 'right branching', 'middle branching'}]","[{'left branching', 'right branching', 'middle branching', 'Periodic sentences'}, {'left branching', 'right branching', 'middle branching'}]",2,Sentence_architecture
300,1,"[{'by sentence role', 'by position'}]","[{'by sentence role', 'by position'}, {'by sentence role', 'by position'}, {'by sentence role', 'by position'}]",2,Emphasis
300,1,"[{'antimetabole', 'induction'}]","[{'antimetabole', 'induction'}, {'antimetabole', 'definition as figure'}, {'eduction', 'antimetabole', 'definition as figure', 'strategic repetition'}]",1,Figures_of_argument
300,1,"[{'irony', 'metaphor', 'paradox'}]","[{'irony', 'metaphor', 'paradox'}, {'metaphor', 'paradox'}, {'euphemism', 'paradox'}, {'paralepsis/praeteritio'}]",1,Tropes
300,1,[{'indicative'}],"[{'indicative'}, {'indicative'}, {'indicative'}]",1,Mood
300,1,[{'appositives'}],"[{'appositives'}, {'appositives'}, {'summative modifier'}]",2,Phrases_built_on_nouns
3789,2,"[{'Old English Core', 'Latin/Greek'}, {'Old English Core'}]","[{'Old English Core'}, {'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}]",2,Language_of_origin
3789,0,[],"[{'doubling'}, {'doubling'}, {'doubling', 'prefixes/suffixes'}]",0,New_words_and_changing_uses
3789,1,"[{'definite/hypothesis', 'concrete'}]","[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]",11,Lexical_and_semantic_fields
3789,1,"[{'middle', 'high', 'forcefulness', 'clarity', 'correctness'}]","[{'middle', 'high', 'forcefulness', 'clarity', 'correctness'}, {'middle', 'high', 'forcefulness', 'clarity', 'correctness'}, {'middle', 'forcefulness', 'correctness'}]",2,Language_varieties
3789,3,"[{'hyperbole', 'repetition'}, {'hyperbole', 'metaphor'}, {'paralepsis/praeteritio', 'synecdoche', 'antonomasia'}]","[{'hyperbole', 'metaphor'}, {'hyperbole', 'repetition'}, {'paralepsis/praeteritio', 'synecdoche', 'antonomasia'}, {'paralepsis/praeteritio', 'synecdoche', 'antonomasia'}, {'paralepsis/praeteritio'}, {'hyperbole', 'paradox'}, {'full analogies', 'paradox'}]",4,Tropes
3789,1,"[{'correctio', 'ploce'}]","[{'correctio', 'ploce'}, {'correctio', 'ploce'}, {'correctio', 'ploce'}, {'correctio', 'ploce'}, {'correctio', 'ploce'}, {'correctio', 'ploce'}, {'correctio', 'ploce'}, {'correctio', 'ploce'}]",8,Figures_of_word_choice
3789,1,"[{'compound', 'active'}]","[{'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}]",12,Predication
3789,2,"[{'humans', 'rhetorical participants'}, {'humans', 'abstractions', 'rhetorical participants'}]","[{'humans', 'rhetorical participants'}, {'humans', 'abstractions', 'rhetorical participants'}, {'humans', 'abstractions', 'rhetorical participants'}, {'humans', 'abstractions', 'rhetorical participants'}, {'humans', 'abstractions', 'rhetorical participants'}, {'humans', 'abstractions', 'rhetorical participants'}, {'humans', 'abstractions', 'rhetorical participants'}, {'rhetorical participants', 'concepts'}, {'humans', 'rhetorical participants'}, {'humans', 'rhetorical participants'}]",7,Subject_choices
3789,1,"[{'present', 'progression', 'future'}]","[{'present', 'progression', 'future'}, {'present', 'progression', 'future'}, {'present', 'progression', 'future'}, {'present', 'progression', 'future'}, {'present', 'progression', 'future'}, {'present', 'progression', 'future'}, {'present', 'progression', 'future'}, {'present', 'progression', 'future'}, {'present', 'progression', 'future'}, {'present', 'future'}, {'present', 'progression', 'future'}, {'present', 'progression', 'future'}]",9,Tense
3789,3,"[{'simple', 'progressive', 'perfect'}, {'compound', 'active'}, {'progressive', 'perfect'}]","[{'simple', 'progressive', 'perfect'}, {'progressive', 'perfect'}, {'progressive', 'perfect'}, {'progressive', 'perfect'}, {'progressive', 'perfect'}, {'progressive', 'perfect'}, {'progressive', 'perfect'}, {'progressive', 'perfect'}, {'progressive', 'perfect'}, {'progressive', 'perfect'}, {'progressive', 'perfect'}, {'progressive', 'perfect'}, {'compound', 'active'}]",13,Aspect
3789,2,"[{'indicative', 'imperative'}, {'indicative'}]","[{'indicative', 'imperative'}, {'indicative'}, {'indicative', 'imperative'}]",2,Mood
3789,2,"[{'modality', 'multiplication'}, {'negation', 'multiplication'}]","[{'negation', 'multiplication'}, {'negation', 'multiplication'}, {'negation', 'multiplication'}, {'modality', 'multiplication'}, {'modality', 'multiplication'}, {'modality', 'multiplication'}, {'modality', 'multiplication'}]",7,Verb_choices
3789,1,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]","[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",9,Modifying_phrases
3789,2,"[{'left branching', 'Periodic sentences'}, {'left branching', 'middle branching', 'Periodic sentences'}]","[{'left branching', 'middle branching', 'Periodic sentences'}, {'left branching', 'Periodic sentences'}]",2,Sentence_architecture
3789,2,"[{'left branching', 'right branching', 'middle branching', 'Periodic sentences'}, {'by sentence role', 'from inversions', 'by position', 'combinations'}]","[{'by sentence role', 'from inversions', 'by position', 'combinations'}, {'by sentence role', 'by position', 'combinations'}, {'from inversions', 'by position', 'combinations'}]",2,Emphasis
3789,1,[{'strategic repetition'}],"[{'strategic repetition'}, {'strategic repetition'}, {'strategic repetition'}]",3,Figures_of_argument
3789,1,[set()],[],2,Phrases_built_on_verbs
3789,1,[set()],[],1,Phrases_built_on_nouns
3789,1,[{'gramatical structure (parison)'}],"[{'gramatical structure (parison)'}, {'gramatical structure (parison)'}, {'gramatical structure (parison)'}]",1,Parallelism
3790,2,"[{'Old English Core', 'Latin/Greek'}, set()]","[{'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}, {'Old English Core'}]",3,Language_of_origin
3790,2,"[{'prefixes/suffixes'}, {'Old English Core', 'Latin/Greek'}]","[{'prefixes/suffixes'}, {'prefixes/suffixes'}, {'prefixes/suffixes'}]",3,New_words_and_changing_uses
3790,2,"[{'abstract', 'indefinite/thesis'}, {'abstract', 'indefinite/thesis'}]","[{'abstract', 'indefinite/thesis'}, {'abstract', 'indefinite/thesis'}, {'abstract', 'indefinite/thesis'}, {'abstract', 'indefinite/thesis'}, {'abstract', 'indefinite/thesis'}, {'abstract', 'indefinite/thesis'}]",6,Lexical_and_semantic_fields
3790,2,"[{'middle', 'clarity', 'appropriateness', 'correctness'}, {'clarity', 'appropriateness', 'correctness'}]","[{'clarity', 'appropriateness', 'correctness'}, {'middle', 'clarity', 'appropriateness', 'correctness'}, {'clarity', 'middle', 'correctness'}]",2,Language_varieties
3790,1,[{'stative'}],"[{'stative'}, {'stative'}, {'stative'}]",2,Predication
3790,2,"[{'abstractions', 'concepts'}, {'abstractions'}]","[{'abstractions'}, {'abstractions', 'concepts'}, {'abstractions'}, {'abstractions', 'concepts'}, {'abstractions'}, {'abstractions'}]",3,Subject_choices
3790,1,[{'present'}],"[{'present'}, {'present'}, {'present'}]",3,Tense
3790,1,[{'simple'}],"[{'simple'}, {'simple'}, {'simple'}]",1,Aspect
3790,1,[{'indicative'}],"[{'indicative'}, {'indicative'}, {'indicative'}]",2,Mood
3790,1,[{'single word modifiers'}],"[{'single word modifiers'}, {'single word modifiers'}, {'single word modifiers'}, {'single word modifiers'}, {'single word modifiers'}, {'single word modifiers'}]",6,Modifying_phrases
3790,1,[{'right branching'}],[{'right branching'}],1,Sentence_architecture
3790,2,"[{'by sentence role', 'by position'}, {'by position'}]","[{'by sentence role', 'by position'}, {'by position'}, {'by sentence role', 'by position'}]",2,Emphasis
325,1,"[{'Old English Core', 'Latin/Greek'}]","[{'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}]",2,Language_of_origin
325,1,[{'proper nouns to common nouns'}],"[{'proper nouns to common nouns'}, {'proper nouns to common nouns'}, {'proper nouns to common nouns'}, {'proper nouns to common nouns'}, {'proper nouns to common nouns'}]",5,New_words_and_changing_uses
325,2,"[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'prototype'}]","[{'definite/hypothesis', 'prototype'}, {'definite/hypothesis', 'prototype'}, {'definite/hypothesis', 'prototype'}, {'definite/hypothesis', 'prototype'}, {'definite/hypothesis', 'prototype'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]",8,Lexical_and_semantic_fields
325,1,"[{'clarity', 'middle', 'correctness'}]","[{'clarity', 'middle', 'correctness'}, {'clarity', 'middle', 'correctness'}, {'middle', 'clarity', 'appropriateness', 'correctness'}]",2,Language_varieties
325,2,"[{'compound', 'active'}, {'active'}]","[{'active'}, {'active'}, {'active'}, {'active'}, {'active'}, {'active'}, {'active'}, {'active'}, {'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}]",13,Predication
325,1,[{'humans'}],"[{'humans'}, {'humans'}, {'humans'}, {'humans'}, {'humans'}, {'humans'}, {'humans'}, {'humans'}, {'humans'}, {'humans'}, {'humans', 'abstractions'}, {'humans', 'concepts', 'things'}]",9,Subject_choices
325,2,"[{'simple'}, {'present', 'past'}]","[{'simple'}, {'simple'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}]",6,Tense
325,1,[{'simple'}],"[{'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}]",6,Aspect
325,1,[{'indicative'}],"[{'indicative'}, {'indicative'}, {'indicative'}]",2,Mood
325,3,"[{'adjective', 'noun'}, {'negation', 'modality'}, {'modality'}]","[{'modality'}, {'modality'}, {'negation', 'modality'}, {'negation', 'modality'}, {'negation', 'modality'}, {'adjective', 'noun'}]",6,Verb_choices
325,2,"[{'adjective', 'noun'}, {'adjective'}]","[{'adjective'}, {'adjective', 'noun'}, {'adjective', 'noun'}, {'adjective', 'noun'}]",4,Modifying_clauses
325,1,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]","[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",3,Modifying_phrases
325,2,"[{'Left Branching', 'Right Branching'}, {'left branching', 'middle branching'}]","[{'left branching', 'middle branching'}, {'Left Branching', 'Right Branching'}, {'Left Branching', 'Right Branching'}]",3,Sentence_architecture
325,1,"[{'by sentence role', 'by position'}]","[{'by sentence role', 'by position'}, {'by sentence role', 'by position'}, {'by sentence role', 'by position'}]",1,Emphasis
3791,1,"[{'Old English Core', 'Latin/Greek'}]","[{'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}]",2,Language_of_origin
3791,2,"[{'compounds', 'conversions'}, {'conversions'}]","[{'conversions'}, {'conversions'}, {'conversions'}, {'compounds', 'conversions'}, {'compounds', 'conversions'}, {'compounds', 'conversions'}]",6,New_words_and_changing_uses
3791,2,"[{'abstract', 'indefinite/thesis'}, {'abstract', 'definite/hypothesis', 'concrete'}]","[{'abstract', 'definite/hypothesis', 'concrete'}, {'abstract', 'definite/hypothesis', 'concrete'}, {'abstract', 'definite/hypothesis', 'concrete'}, {'abstract', 'definite/hypothesis', 'concrete'}, {'abstract', 'definite/hypothesis', 'concrete'}, {'abstract', 'definite/hypothesis', 'concrete'}, {'abstract', 'definite/hypothesis', 'concrete'}, {'abstract', 'definite/hypothesis', 'concrete'}, {'abstract', 'definite/hypothesis', 'concrete'}, {'abstract', 'definite/hypothesis', 'concrete'}, {'abstract', 'indefinite/thesis'}, {'abstract', 'indefinite/thesis'}, {'abstract', 'indefinite/thesis'}, {'abstract', 'indefinite/thesis'}, {'abstract', 'indefinite/thesis'}, {'abstract', 'indefinite/thesis'}, {'abstract', 'indefinite/thesis'}, {'abstract', 'indefinite/thesis'}, {'abstract', 'indefinite/thesis'}, {'abstract', 'indefinite/thesis'}]",20,Lexical_and_semantic_fields
3791,1,"[{'middle', 'clarity', 'appropriateness', 'correctness'}]","[{'middle', 'clarity', 'appropriateness', 'correctness'}, {'middle', 'clarity', 'appropriateness', 'correctness'}, {'middle', 'high', 'clarity', 'appropriateness', 'correctness'}]",1,Language_varieties
3791,1,[{'metaphor'}],"[{'metaphor'}, {'metaphor'}, {'antonomasia'}, {'metaphor', 'euphemism'}, {'metaphor', 'euphemism'}]",2,Tropes
3791,2,"[{'stative', 'compound', 'active'}, {'stative', 'compound'}]","[{'stative', 'compound'}, {'stative', 'compound'}, {'stative', 'compound', 'active'}, {'stative', 'compound', 'active'}, {'stative', 'compound', 'active'}, {'stative', 'compound', 'active'}, {'stative', 'compound', 'active'}, {'stative', 'compound', 'active'}]",8,Predication
3791,1,"[{'humans', 'abstractions', 'concepts'}]","[{'humans', 'abstractions', 'concepts'}, {'humans', 'abstractions', 'concepts'}, {'humans', 'abstractions', 'concepts'}, {'humans', 'abstractions', 'concepts'}, {'humans', 'abstractions', 'concepts'}, {'humans', 'abstractions', 'concepts'}, {'humans', 'abstractions', 'concepts'}, {'humans', 'abstractions', 'concepts'}, {'humans', 'abstractions', 'concepts'}]",6,Subject_choices
3791,2,"[{'stative', 'active'}, {'present'}]","[{'present'}, {'present'}, {'present'}, {'present'}, {'present'}, {'present'}, {'present'}, {'present'}, {'present'}, {'present'}, {'present'}]",9,Tense
3791,2,"[{'simple'}, {'stative', 'active'}]","[{'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'stative', 'active'}, {'stative', 'active'}]",10,Aspect
3791,1,[{'indicative'}],"[{'indicative'}, {'indicative'}, {'indicative'}]",1,Mood
3791,2,"[{'subordinate', 'adjective'}, {'subordinate'}]","[{'subordinate'}, {'subordinate'}, {'subordinate'}, {'subordinate', 'adjective'}, {'subordinate', 'adjective'}, {'subordinate', 'adjective'}, {'subordinate', 'adjective'}, {'subordinate', 'adjective'}, {'subordinate', 'adjective'}]",9,Modifying_clauses
3791,2,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, set()]","[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, set(), {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",32,Modifying_phrases
