sentence_id,all_properties,feature_id,majority_prop
370,"[{'middle', 'high', 'correctness'}, {'high', 'correctness'}, {'clarity', 'high', 'correctness'}]",Language_varieties,"['correctness', 'high', 'middle']"
370,"[{'emphasis'}, {'polyptoton'}, {'polyptoton'}]",Figures_of_word_choice,['polyptoton']
370,"[{'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}]",Predication,"['active', 'compound']"
370,"[{'rhetorical participants', 'abstractions'}, {'rhetorical participants', 'abstractions'}, {'rhetorical participants', 'abstractions'}, {'rhetorical participants', 'humans'}, {'rhetorical participants', 'humans'}, {'rhetorical participants', 'humans'}, {'rhetorical participants', 'concepts', 'humans'}, {'rhetorical participants'}, {'rhetorical participants', 'slot fillers'}]",Subject_choices,"['abstractions', 'rhetorical participants']"
370,"[{'present'}, {'present'}, {'present'}, {'present'}, {'present'}]",Tense,['present']
370,"[{'simple'}, {'simple'}, {'subjunctive', 'indicative'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}]",Aspect,['simple']
370,"[{'subjunctive', 'indicative'}, {'subjunctive', 'indicative'}, {'subjunctive', 'indicative'}]",Mood,"['indicative', 'subjunctive']"
370,"[{'nominalization', 'modality'}, {'nominalization', 'modality'}, {'modality', 'multiplication'}, {'modality', 'multiplication'}]",Verb_choices,"['modality', 'nominalization']"
370,"[{'conditional'}, {'conditional', 'noun'}, {'conditional', 'noun'}]",Modifying_clauses,"['conditional', 'noun']"
370,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",Modifying_phrases,"['prepositional phrases', 'single word modifiers', 'multiplying and embedding modifiers']"
370,"[{'Periodic sentences'}, {'Periodic sentences'}, {'by sentence role', 'by position'}, {'Periodic sentences'}, {'Periodic sentences'}]",Sentence_architecture,['Periodic sentences']
370,"[{'by position'}, {'by sentence role', 'by position'}, {'by sentence role', 'by position'}]",Emphasis,"['by position', 'by sentence role']"
370,[],New_words_and_changing_uses,[]
375,"[{'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}]",Language_of_origin,"['Old English Core', 'Latin/Greek']"
375,"[{'abstract', 'definite/hypothesis'}, {'abstract', 'definite/hypothesis'}, {'abstract', 'definite/hypothesis'}, {'abstract', 'definite/hypothesis'}]",Lexical_and_semantic_fields,"['abstract', 'definite/hypothesis']"
375,"[{'middle', 'clarity', 'appropriateness', 'correctness'}, {'clarity', 'middle', 'correctness'}, {'clarity', 'middle', 'correctness'}]",Language_varieties,"['correctness', 'middle', 'clarity']"
375,[set()],Tropes,[]
375,"[{'compound', 'active'}, {'compound', 'active'}, {'stative', 'active'}, {'stative', 'active'}]",Predication,"['active', 'compound']"
375,"[{'slot fillers', 'abstractions', 'concepts', 'humans'}, {'slot fillers', 'abstractions', 'humans'}, {'slot fillers', 'abstractions', 'humans'}, {'slot fillers', 'abstractions', 'humans'}, {'rhetorical participants', 'abstractions', 'slot fillers'}, {'slot fillers', 'abstractions', 'humans'}]",Subject_choices,"['slot fillers', 'humans', 'abstractions']"
375,"[{'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}]",Tense,['past']
375,"[{'simple'}, {'simple'}, {'simple'}, {'simple'}]",Aspect,['simple']
375,"[{'indicative'}, {'indicative'}, {'indicative'}]",Mood,['indicative']
375,"[{'subordinate'}, {'subordinate'}, {'subordinate', 'adjective'}]",Modifying_clauses,['subordinate']
375,"[{'multiplying and embedding modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",Modifying_phrases,"['prepositional phrases', 'single word modifiers', 'multiplying and embedding modifiers']"
375,"[{'left branching', 'Periodic sentences'}, {'left branching', 'Periodic sentences'}, {'left branching', 'Periodic sentences'}]",Sentence_architecture,"['Periodic sentences', 'left branching']"
375,"[{'by sentence role', 'by position'}, {'by sentence role', 'by position'}, {'by position'}]",Emphasis,"['by position', 'by sentence role']"
375,[],New_words_and_changing_uses,[]
3803,"[{'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}, {'Old English Core'}]",Language_of_origin,"['Old English Core', 'Latin/Greek']"
3803,"[{'abstract', 'definite/hypothesis', 'prototype'}, {'abstract', 'definite/hypothesis', 'prototype'}, {'definite/hypothesis', 'concrete'}]",Lexical_and_semantic_fields,"['abstract', 'prototype', 'definite/hypothesis']"
3803,"[{'middle', 'forcefulness', 'clarity', 'appropriateness', 'correctness'}, {'middle', 'forcefulness', 'clarity', 'appropriateness', 'correctness'}, {'middle', 'forcefulness', 'clarity', 'appropriateness', 'correctness'}]",Language_varieties,"['appropriateness', 'middle', 'correctness', 'forcefulness', 'clarity']"
3803,"[{'irony'}, {'irony'}, {'irony'}, {'irony'}, {'irony'}]",Tropes,['irony']
3803,"[{'stative', 'active'}, {'stative', 'active'}, {'emphasis'}, {'simple'}, {'stative', 'active'}, {'stative', 'active'}, {'stative', 'active'}]",Predication,"['active', 'stative']"
3803,"[{'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'abstractions', 'rhetorical participants'}, {'humans', 'abstractions', 'rhetorical participants'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}]",Subject_choices,"['humans', 'abstractions']"
3803,"[{'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}]",Tense,"['present', 'past']"
3803,"[{'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}]",Aspect,['simple']
3803,"[{'indicative'}, {'indicative'}, {'indicative'}]",Mood,['indicative']
3803,"[{'subordinate', 'adjective'}, {'subordinate', 'noun', 'comparitive'}, {'subordinate', 'noun', 'comparitive'}]",Modifying_clauses,"['comparitive', 'subordinate', 'noun']"
3803,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",Modifying_phrases,"['prepositional phrases', 'single word modifiers', 'multiplying and embedding modifiers']"
3803,"[{'left branching', 'right branching'}]",Sentence_architecture,"['right branching', 'left branching']"
3803,"[{'by position'}, {'by position'}, {'by position'}]",Emphasis,['by position']
3803,"[{'emphasis'}, {'emphasis'}, {'emphasis'}]",Figures_of_word_choice,['emphasis']
3803,[],Phrases_built_on_verbs,[]
3803,"[{'negation', 'modality'}]",Verb_choices,"['modality', 'negation']"
387,"[{'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}]",Language_of_origin,"['Old English Core', 'Latin/Greek']"
387,"[{'proper nouns to common nouns'}, {'proper nouns to common nouns'}]",New_words_and_changing_uses,['proper nouns to common nouns']
387,"[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'abstract', 'definite/hypothesis'}, {'abstract', 'definite/hypothesis'}, {'abstract', 'definite/hypothesis'}]",Lexical_and_semantic_fields,"['definite/hypothesis', 'concrete']"
387,"[{'clarity', 'middle', 'forcefulness', 'correctness'}, {'clarity', 'middle', 'forcefulness', 'correctness'}, {'clarity', 'middle', 'correctness'}]",Language_varieties,"['correctness', 'middle', 'forcefulness', 'clarity']"
387,"[{'emphasis'}, {'emphasis'}, {'emphasis'}]",Figures_of_word_choice,['emphasis']
387,"[{'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'active'}, {'active'}, {'active'}, {'active'}]",Predication,"['active', 'compound']"
387,"[{'humans', 'abstractions', 'slot fillers', 'things'}, {'humans', 'abstractions', 'slot fillers', 'things'}, {'humans', 'abstractions', 'slot fillers', 'things'}, {'humans', 'abstractions', 'slot fillers', 'things'}, {'humans', 'abstractions', 'slot fillers'}, {'humans', 'abstractions', 'slot fillers'}, {'humans', 'abstractions', 'slot fillers', 'things'}, {'humans', 'slot fillers', 'things'}, {'humans', 'abstractions', 'slot fillers'}]",Subject_choices,"['slot fillers', 'humans', 'abstractions', 'things']"
387,"[{'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}]",Tense,['past']
387,"[{'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}]",Aspect,['simple']
387,"[{'indicative'}, {'indicative'}, {'indicative'}]",Mood,['indicative']
387,"[{'modality'}, {'modality'}, {'modality'}, {'modality'}, {'modality'}, {'modality', 'multiplication'}]",Verb_choices,['modality']
387,"[{'subordinate', 'adjective'}, {'subordinate', 'adjective'}, {'subordinate', 'adjective'}, {'subordinate', 'adjective'}]",Modifying_clauses,"['subordinate', 'adjective']"
387,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",Modifying_phrases,"['prepositional phrases', 'single word modifiers', 'multiplying and embedding modifiers']"
387,"[{'left branching', 'right branching'}, {'left branching', 'Periodic sentences'}, {'left branching', 'Periodic sentences'}]",Sentence_architecture,"['Periodic sentences', 'left branching']"
387,"[{'by sentence role', 'by position'}, {'by sentence role', 'by position'}, {'by sentence role', 'by position'}]",Emphasis,"['by position', 'by sentence role']"
387,"[{'antonomasia', 'metonymy'}, {'synecdoche'}, {'synecdoche'}, {'synecdoche'}]",Tropes,['synecdoche']
396,"[{'Old English Core', 'Latin/Greek'}, {'Old English Core'}, {'Old English Core'}, {'Old English Core', 'Latin/Greek'}]",Language_of_origin,['Old English Core']
396,"[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]",Lexical_and_semantic_fields,"['definite/hypothesis', 'concrete']"
396,"[{'clarity', 'middle', 'forcefulness', 'correctness'}, {'clarity', 'middle', 'forcefulness', 'correctness'}, {'clarity', 'middle', 'correctness'}]",Language_varieties,"['correctness', 'middle', 'forcefulness', 'clarity']"
396,[set()],Tropes,[]
396,"[{'active'}, {'active'}, {'active'}, {'active'}, {'active'}, {'active'}, {'active'}, {'active'}]",Predication,['active']
396,"[{'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans'}, {'humans'}, {'humans'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'abstractions', 'concepts'}]",Subject_choices,"['humans', 'abstractions']"
396,"[{'present'}, {'present'}, {'present'}, {'present'}, {'present'}, {'present'}, {'present'}, {'present'}]",Tense,['present']
396,"[{'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}]",Aspect,['simple']
396,"[{'conversions'}, {'conversions'}, {'conversions'}]",New_words_and_changing_uses,['conversions']
396,"[{'indicative'}, {'indicative'}, {'indicative'}]",Mood,['indicative']
396,"[{'subordinate', 'comparitive'}, {'subordinate', 'comparitive'}, {'subordinate', 'comparitive'}, {'subordinate', 'comparitive'}, {'subordinate', 'comparitive'}, {'subordinate', 'comparitive'}]",Modifying_clauses,"['comparitive', 'subordinate']"
396,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}]",Modifying_phrases,"['prepositional phrases', 'single word modifiers', 'multiplying and embedding modifiers']"
396,"[{'right branching'}, {'right branching'}]",Sentence_architecture,['right branching']
396,"[{'by position'}, {'by sentence role', 'by position'}, {'by sentence role', 'by position'}]",Emphasis,"['by position', 'by sentence role']"
307,"[{'Old English Core'}, {'Old English Core'}, {'Old English Core'}]",Language_of_origin,['Old English Core']
307,"[{'conversions'}, set(), set()]",New_words_and_changing_uses,[]
307,"[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]",Lexical_and_semantic_fields,"['definite/hypothesis', 'concrete']"
307,"[{'middle', 'clarity', 'appropriateness', 'forcefulness'}, {'middle', 'forcefulness', 'clarity', 'appropriateness', 'correctness'}, {'clarity', 'middle', 'forcefulness', 'correctness'}]",Language_varieties,"['middle', 'forcefulness', 'appropriateness', 'clarity']"
307,"[{'agnominatio', 'emphasis'}, {'agnominatio', 'emphasis'}, {'emphasis'}]",Figures_of_word_choice,"['agnominatio', 'emphasis']"
307,"[{'active'}, {'active'}, {'active'}]",Predication,['active']
307,"[{'rhetorical participants', 'concepts', 'humans'}, {'rhetorical participants', 'concepts', 'humans'}, {'rhetorical participants', 'concepts', 'humans'}, {'rhetorical participants', 'concept', 'humans'}]",Subject_choices,"['humans', 'concepts', 'rhetorical participants']"
